Symbol,Name,Sector,industry
FEM,First Trust Emerging Markets AlphaDEX Fund,n/a,n/a
RNEM,First Trust Emerging Markets Equity Select ETF,n/a,n/a
FEMB,First Trust Emerging Markets Local Currency Bond ETF,n/a,n/a
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,n/a,n/a
FTSM,First Trust Enhanced Short Maturity ETF,n/a,n/a
FEP,First Trust Europe AlphaDEX Fund,n/a,n/a
FEUZ,First Trust Eurozone AlphaDEX ETF,n/a,n/a
FGM,First Trust Germany AlphaDEX Fund,n/a,n/a
FTGC,First Trust Global Tactical Commodity Strategy Fund,n/a,n/a
FTLB,First Trust Hedged BuyWrite Income ETF,n/a,n/a
HYLS,First Trust High Yield Long/Short ETF,n/a,n/a
FHK,First Trust Hong Kong AlphaDEX Fund,n/a,n/a
NFTY,First Trust India Nifty 50 Equal Weight ETF,n/a,n/a
FTAG,First Trust Indxx Global Agriculture ETF,n/a,n/a
FTRI,First Trust Indxx Global Natural Resources Income ETF,n/a,n/a
LEGR,First Trust Indxx Innovative Transaction & Process ETF,n/a,n/a
FPXI,First Trust International IPO ETF,n/a,n/a
YDIV,First Trust International Multi-Asset Diversified Income Index,n/a,n/a
FJP,First Trust Japan AlphaDEX Fund,n/a,n/a
FEX,First Trust Large Cap Core AlphaDEX Fund,n/a,n/a
FTC,First Trust Large Cap Growth AlphaDEX Fund,n/a,n/a
RNLC,First Trust Large Cap US Equity Select ETF,n/a,n/a
FTA,First Trust Large Cap Value AlphaDEX Fund,n/a,n/a
FLN,First Trust Latin America AlphaDEX Fund,n/a,n/a
LMBS,First Trust Low Duration Opportunities ETF,n/a,n/a
FMB,First Trust Managed Municipal ETF,n/a,n/a
FMK,First Trust Mega Cap AlphaDEX Fund,n/a,n/a
FNX,First Trust Mid Cap Core AlphaDEX Fund,n/a,n/a
FNY,First Trust Mid Cap Growth AlphaDEX Fund,n/a,n/a
RNMC,First Trust Mid Cap US Equity Select ETF,n/a,n/a
FNK,First Trust Mid Cap Value AlphaDEX Fund,n/a,n/a
FAD,First Trust Multi Cap Growth AlphaDEX Fund,n/a,n/a
FAB,First Trust Multi Cap Value AlphaDEX Fund,n/a,n/a
MDIV,First Trust Multi-Asset Diversified Income Index Fund,n/a,n/a
MCEF,First Trust Municipal CEF Income Opportunity ETF,n/a,n/a
FMHI,First Trust Municipal High Income ETF,n/a,n/a
QABA,First Trust NASDAQ ABA Community Bank Index Fund,n/a,n/a
ROBT,First Trust Nasdaq Artificial Intelligence and Robotics ETF,n/a,n/a
FTXO,First Trust Nasdaq Bank ETF,n/a,n/a
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,n/a,n/a
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,n/a,n/a
CIBR,First Trust NASDAQ Cybersecurity ETF,n/a,n/a
FTXG,First Trust Nasdaq Food & Beverage ETF,n/a,n/a
CARZ,First Trust NASDAQ Global Auto Index Fund,n/a,n/a
FTXN,First Trust Nasdaq Oil & Gas ETF,n/a,n/a
FTXH,First Trust Nasdaq Pharmaceuticals ETF,n/a,n/a
FTXD,First Trust Nasdaq Retail ETF,n/a,n/a
FTXL,First Trust Nasdaq Semiconductor ETF,n/a,n/a
FONE,First Trust NASDAQ Smartphone Index Fund,n/a,n/a
TDIV,First Trust NASDAQ Technology Dividend Index Fund,n/a,n/a
FTXR,First Trust Nasdaq Transportation ETF,n/a,n/a
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,n/a,n/a
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,n/a,n/a
QTEC,First Trust NASDAQ-100- Technology Index Fund,n/a,n/a
AIRR,First Trust RBA American Industrial Renaissance ETF,n/a,n/a
QINC,First Trust RBA Quality Income ETF,n/a,n/a
RDVY,First Trust Rising Dividend Achievers ETF,n/a,n/a
RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,n/a,n/a
RFDI,First Trust RiverFront Dynamic Developed International ETF,n/a,n/a
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,n/a,n/a
RFEU,First Trust RiverFront Dynamic Europe ETF,n/a,n/a
FTSL,First Trust Senior Loan Fund ETF,n/a,n/a
FYX,First Trust Small Cap Core AlphaDEX Fund,n/a,n/a
FYC,First Trust Small Cap Growth AlphaDEX Fund,n/a,n/a
RNSC,First Trust Small Cap US Equity Select ETF,n/a,n/a
FYT,First Trust Small Cap Value AlphaDEX Fund,n/a,n/a
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,n/a,n/a
FKO,First Trust South Korea AlphaDEX Fund,n/a,n/a
FCVT,First Trust SSI Strategic Convertible Securities ETF,n/a,n/a
FDIV,First Trust Strategic Income ETF,n/a,n/a
FSZ,First Trust Switzerland AlphaDEX Fund,n/a,n/a
FIXD,First Trust TCW Opportunistic Fixed Income ETF,n/a,n/a
TUSA,First Trust Total US Market AlphaDEX ETF,n/a,n/a
FKU,First Trust United Kingdom AlphaDEX Fund,n/a,n/a
RNDV,First Trust US Equity Dividend Select ETF,n/a,n/a
FUNC,First United Corporation,Finance,Major Banks
FUSB,"First US Bancshares, Inc.",Finance,Major Banks
SVVC,"Firsthand Technology Value Fund, Inc.",n/a,n/a
FSV,FirstService Corporation,Finance,Real Estate
FISV,"Fiserv, Inc.",Technology,EDP Services
FIVE,"Five Below, Inc.",Consumer Services,Department/Specialty Retail Stores
FPRX,"Five Prime Therapeutics, Inc.",Health Care,Major Pharmaceuticals
FVE,Five Star Senior Living Inc.,Health Care,Hospital/Nursing Management
FIVN,"Five9, Inc.",Technology,EDP Services
FLEX,Flex Ltd.,Technology,Electrical Products
FLKS,"Flex Pharma, Inc.",Health Care,Major Pharmaceuticals
FLXN,"Flexion Therapeutics, Inc.",Health Care,Major Pharmaceuticals
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,n/a,n/a
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,n/a,n/a
MBSD,FlexShares Disciplined Duration MBS Index Fund,n/a,n/a
ASET,FlexShares Real Assets Allocation Index Fund,n/a,n/a
ESGG,FlexShares STOXX Global ESG Impact Index Fund,n/a,n/a
ESG,FlexShares STOXX US ESG Impact Index Fund,n/a,n/a
QLC,FlexShares US Quality Large Cap Index Fund,n/a,n/a
FPAY,"FlexShopper, Inc.",Technology,Diversified Commercial Services
FLXS,"Flexsteel Industries, Inc.",Consumer Durables,Home Furnishings
FLIR,"FLIR Systems, Inc.",Capital Goods,Industrial Machinery/Components
FLNT,"Fluent, Inc.",Consumer Services,Advertising
FLDM,Fluidigm Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
FFIC,Flushing Financial Corporation,Finance,Major Banks
FNCB,FNCB Bancorp Inc.,Finance,Major Banks
FOMX,Foamix Pharmaceuticals Ltd.,Consumer Durables,Specialty Chemicals
FONR,Fonar Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
FSCT,"ForeScout Technologies, Inc.",Technology,Computer peripheral equipment
FRSX,Foresight Autonomous Holdings Ltd.,Technology,Computer Software: Prepackaged Software
FORM,"FormFactor, Inc.",Technology,Semiconductors
FORTY,Formula Systems (1985) Ltd.,Technology,EDP Services
FORR,"Forrester Research, Inc.",Consumer Services,Diversified Commercial Services
FRTA,"Forterra, Inc.",Capital Goods,Building Materials
FTNT,"Fortinet, Inc.",Technology,Computer peripheral equipment
FBIO,"Fortress Biotech, Inc.",Health Care,Major Pharmaceuticals
FBIOP,"Fortress Biotech, Inc.",Health Care,Major Pharmaceuticals
FTSV,"Forty Seven, Inc.",Health Care,Major Pharmaceuticals
FWRD,Forward Air Corporation,Transportation,Oil Refining/Marketing
FORD,"Forward Industries, Inc.",Consumer Non-Durables,Plastic Products
FWP,Forward Pharma A/S,Health Care,Major Pharmaceuticals
FOSL,"Fossil Group, Inc.",Consumer Non-Durables,Consumer Specialties
FMI,"Foundation Medicine, Inc.",Health Care,Medical Specialities
FOXF,Fox Factory Holding Corp.,Consumer Non-Durables,Motor Vehicles
FRAN,Francesca&#39;s Holdings Corporation,Consumer Services,Clothing/Shoe/Accessory Stores
FELE,"Franklin Electric Co., Inc.",Consumer Durables,Metal Fabrications
FKLY,"Frankly, Inc.",n/a,n/a
FRED,"Fred&#39;s, Inc.",Consumer Services,Department/Specialty Retail Stores
RAIL,"Freightcar America, Inc.",Capital Goods,Railroads
FEIM,"Frequency Electronics, Inc.",Capital Goods,Electrical Products
FRPT,"Freshpet, Inc.",Consumer Non-Durables,Packaged Foods
FTEO,"FRONTEO, Inc.",n/a,n/a
FTR,Frontier Communications Corporation,Public Utilities,Telecommunications Equipment
FRPH,"FRP Holdings, Inc.",Finance,Real Estate
FSBW,"FS Bancorp, Inc.",Finance,Banks
FSBC,"FSB Bancorp, Inc.",Finance,Savings Institutions
FTD,"FTD Companies, Inc.",Consumer Services,Other Consumer Services
FTEK,"Fuel Tech, Inc.",Capital Goods,Pollution Control Equipment
FCEL,"FuelCell Energy, Inc.",Miscellaneous,Industrial Machinery/Components
FLGT,"Fulgent Genetics, Inc.",Health Care,Medical Specialities
FORK,Fuling Global Inc.,Consumer Non-Durables,Plastic Products
FLL,"Full House Resorts, Inc.",Consumer Services,Hotels/Resorts
FMAX,Full Spectrum Inc.,n/a,n/a
FULT,Fulton Financial Corporation,Finance,Major Banks
FNKO,"Funko, Inc.",Consumer Non-Durables,Recreational Products/Toys
FSNN,"Fusion Connect, Inc.",Technology,Computer Software: Prepackaged Software
FTFT,Future FinTech Group Inc.,Consumer Non-Durables,Packaged Foods
FFHL,"Fuwei Films (Holdings) Co., Ltd.",Capital Goods,Specialty Chemicals
WILC,"G. Willi-Food International,  Ltd.",Consumer Non-Durables,Food Distributors
GTHX,"G1 Therapeutics, Inc.",Health Care,Major Pharmaceuticals
FOANC,Gabelli NextShares Trust,n/a,n/a
GRBIC,Gabelli NextShares Trust,n/a,n/a
MOGLC,Gabelli NextShares Trust,n/a,n/a
PETZC,Gabelli NextShares Trust,n/a,n/a
GAIA,"Gaia, Inc.",Consumer Services,Movies/Entertainment
GLPG,Galapagos NV,Health Care,Major Pharmaceuticals
GALT,Galectin Therapeutics Inc.,Health Care,Major Pharmaceuticals
GLMD,Galmed Pharmaceuticals Ltd.,Health Care,Major Pharmaceuticals
GLPI,"Gaming and Leisure Properties, Inc.",Consumer Services,Real Estate Investment Trusts
GPIC,Gaming Partners International Corporation,Consumer Non-Durables,Recreational Products/Toys
GRMN,Garmin Ltd.,Capital Goods,Industrial Machinery/Components
GARS,Garrison Capital Inc.,n/a,n/a
GLIBA,"GCI Liberty, Inc.",Public Utilities,Telecommunications Equipment
GLIBP,"GCI Liberty, Inc.",Public Utilities,Telecommunications Equipment
GDS,GDS Holdings Limited,Technology,"Computer Software: Programming, Data Processing"
GEMP,Gemphire Therapeutics Inc.,Health Care,Major Pharmaceuticals
GENC,Gencor Industries Inc.,Capital Goods,Construction/Ag Equipment/Trucks
GFN,General Finance Corporation,Technology,Diversified Commercial Services
GFNCP,General Finance Corporation,Technology,Diversified Commercial Services
GFNSL,General Finance Corporation,Technology,Diversified Commercial Services
GENE,Genetic Technologies Ltd,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GNUS,"Genius Brands International, Inc.",Consumer Services,Movies/Entertainment
GNMK,"GenMark Diagnostics, Inc.",Health Care,Medical/Dental Instruments
GNCA,"Genocea Biosciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GHDX,"Genomic Health, Inc.",Health Care,Medical Specialities
GNPX,"Genprex, Inc.",Health Care,Major Pharmaceuticals
GNST,GenSight Biologics S.A.,n/a,n/a
GNTX,Gentex Corporation,Capital Goods,Auto Parts:O.E.M.
THRM,Gentherm Inc,Capital Goods,Auto Parts:O.E.M.
GEOS,Geospace Technologies Corporation,Capital Goods,Industrial Machinery/Components
GABC,"German American Bancorp, Inc.",Finance,Major Banks
GERN,Geron Corporation,Health Care,Major Pharmaceuticals
GEVO,"Gevo, Inc.",Basic Industries,Major Chemicals
ROCK,"Gibraltar Industries, Inc.",Capital Goods,Steel/Iron Ore
GIGM,GigaMedia Limited,Technology,"Computer Software: Programming, Data Processing"
GIII,"G-III Apparel Group, LTD.",Consumer Non-Durables,Apparel
GILT,Gilat Satellite Networks Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment
GILD,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GBCI,"Glacier Bancorp, Inc.",Finance,Major Banks
GLAD,Gladstone Capital Corporation,Consumer Non-Durables,Textiles
GLADN,Gladstone Capital Corporation,Consumer Non-Durables,Textiles
GOOD,Gladstone Commercial Corporation,Consumer Services,Real Estate
GOODM,Gladstone Commercial Corporation,Consumer Services,Real Estate
GOODO,Gladstone Commercial Corporation,Consumer Services,Real Estate
GOODP,Gladstone Commercial Corporation,Consumer Services,Real Estate
GAIN,Gladstone Investment Corporation,n/a,n/a
GAINM,Gladstone Investment Corporation,n/a,n/a
GAINN,Gladstone Investment Corporation,n/a,n/a
GAINO,Gladstone Investment Corporation,n/a,n/a
LAND,Gladstone Land Corporation,Consumer Services,Real Estate Investment Trusts
LANDP,Gladstone Land Corporation,Consumer Services,Real Estate Investment Trusts
GLBZ,Glen Burnie Bancorp,Finance,Major Banks
GBT,"Global Blood Therapeutics, Inc.",Health Care,Major Pharmaceuticals
ENT,Global Eagle Entertainment Inc.,Consumer Services,Telecommunications Equipment
GBLI,Global Indemnity Limited,Finance,Property-Casualty Insurers
GBLIL,Global Indemnity Limited,Finance,Property-Casualty Insurers
GBLIZ,Global Indemnity Limited,Finance,Property-Casualty Insurers
SELF,"Global Self Storage, Inc.",Consumer Services,Real Estate Investment Trusts
GWRS,"Global Water Resources, Inc.",Public Utilities,Water Supply
DRIV,Global X Autonomous & Electric Vehicles ETF,n/a,n/a
KRMA,Global X Conscious Companies ETF,n/a,n/a
FINX,Global X FinTech ETF,n/a,n/a
AIQ,Global X Future Analytics Tech ETF,n/a,n/a
BFIT,Global X Health & Wellness Thematic ETF,n/a,n/a
SNSR,Global X Internet of Things ETF,n/a,n/a
LNGR,Global X Longevity Thematic ETF,n/a,n/a
MILN,Global X Millennials Thematic ETF,n/a,n/a
EFAS,Global X MSCI SuperDividend EAFE ETF,n/a,n/a
QQQC,Global X NASDAQ China Technology ETF,n/a,n/a
BOTZ,Global X Robotics & Artificial Intelligence ETF,n/a,n/a
CATH,Global X S&P 500 Catholic Values ETF,n/a,n/a
SOCL,Global X Social Media ETF,n/a,n/a
ALTY,Global X SuperDividend Alternatives ETF,n/a,n/a
SRET,Global X SuperDividend REIT ETF,n/a,n/a
YLCO,Global X Yieldco Index ETF,n/a,n/a
GLBS,Globus Maritime Limited,Transportation,Marine Transportation
GLUU,Glu Mobile Inc.,Technology,EDP Services
GLYC,"GlycoMimetics, Inc.",Health Care,Major Pharmaceuticals
GOGO,Gogo Inc.,Consumer Services,Telecommunications Equipment
GLNG,Golar LNG Limited,Consumer Services,Marine Transportation
GMLP,Golar LNG Partners LP,Consumer Services,Marine Transportation
GMLPP,Golar LNG Partners LP,Consumer Services,Marine Transportation
DNJR,GOLDEN BULL LIMITED,Finance,Finance: Consumer Services
GDEN,"Golden Entertainment, Inc.",Consumer Services,Services-Misc. Amusement & Recreation
GOGL,Golden Ocean Group Limited,Consumer Services,Marine Transportation
GBDC,"Golub Capital BDC, Inc.",n/a,n/a
GTIM,Good Times Restaurants Inc.,Consumer Services,Restaurants
GBLK,GoodBulk Ltd.,Transportation,Marine Transportation
GSHD,"Goosehead Insurance, Inc.",Finance,Specialty Insurers
GPRO,"GoPro, Inc.",Miscellaneous,Industrial Machinery/Components
GPAQ,Gordon Pointe Acquisition Corp.,Finance,Business Services
GPAQU,Gordon Pointe Acquisition Corp.,Finance,Business Services
GPAQW,Gordon Pointe Acquisition Corp.,Finance,Business Services
GSHT,"Gores Holdings II, Inc.",Finance,Business Services
GSHTU,"Gores Holdings II, Inc.",Finance,Business Services
GSHTW,"Gores Holdings II, Inc.",Finance,Business Services
GOV,Government Properties Income Trust,Finance,Real Estate
GOVNI,Government Properties Income Trust,Finance,Real Estate
LOPE,"Grand Canyon Education, Inc.",Consumer Services,Other Consumer Services
GRVY,"GRAVITY Co., Ltd.",Miscellaneous,Business Services
GECC,Great Elm Capital Corp.,n/a,n/a
GECCL,Great Elm Capital Corp.,n/a,n/a
GECCM,Great Elm Capital Corp.,n/a,n/a
GEC,"Great Elm Capital Group, Inc. ",Technology,Computer Software: Prepackaged Software
GLDD,Great Lakes Dredge & Dock Corporation,Basic Industries,Military/Government/Technical
GSBC,"Great Southern Bancorp, Inc.",Finance,Major Banks
GNBC,"Green Bancorp, Inc.",Finance,Major Banks
GRBK,"Green Brick Partners, Inc.",Capital Goods,Homebuilding
GPP,Green Plains Partners LP,Basic Industries,Major Chemicals
GPRE,"Green Plains, Inc.",Basic Industries,Major Chemicals
GCBC,"Greene County Bancorp, Inc.",Finance,Banks
GLRE,"Greenlight Reinsurance, Ltd.",Finance,Property-Casualty Insurers
GRNQ,Greenpro Capital Corp.,Technology,EDP Services
GSKY,"GreenSky, Inc.",Miscellaneous,Business Services
GSUM,Gridsum Holding Inc.,Technology,Computer Software: Prepackaged Software
GRIF,"Griffin Industrial Realty, Inc.",Finance,Real Estate
GRFS,"Grifols, S.A.",Health Care,Major Pharmaceuticals
GRIN,Grindrod Shipping Holdings Ltd.,Transportation,Marine Transportation
GRPN,"Groupon, Inc.",Technology,Advertising
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,Transportation,Aerospace
GGAL,Grupo Financiero Galicia S.A.,Finance,Commercial Banks
GVP,"GSE Systems, Inc.",Technology,Computer Software: Prepackaged Software
GSIT,"GSI Technology, Inc.",Technology,Semiconductors
GSVC,GSV Capital Corp,n/a,n/a
GTXI,"GTx, Inc.",Health Care,Major Pharmaceuticals
GTYH,"GTY Technology Holdings, Inc.",Finance,Business Services
GTYHU,"GTY Technology Holdings, Inc.",Finance,Business Services
GTYHW,"GTY Technology Holdings, Inc.",Finance,Business Services
GBNK,Guaranty Bancorp,Finance,Major Banks
GNTY,"Guaranty Bancshares, Inc.",Finance,Major Banks
GFED,"Guaranty Federal Bancshares, Inc.",Finance,Major Banks
GIFI,"Gulf Island Fabrication, Inc.",Capital Goods,Metal Fabrications
GURE,"Gulf Resources, Inc.",Basic Industries,Major Chemicals
GPOR,Gulfport Energy Corporation,Energy,Oil & Gas Production
GWPH,GW Pharmaceuticals Plc,Health Care,Major Pharmaceuticals
GWGH,"GWG Holdings, Inc",Finance,Life Insurance
GYRO,"Gyrodyne , LLC",Consumer Services,Building operators
HEES,"H&E Equipment Services, Inc.",n/a,n/a
HLG,Hailiang Education Group Inc.,Consumer Services,Other Consumer Services
HNRG,Hallador Energy Company,Energy,Coal Mining
HALL,"Hallmark Financial Services, Inc.",Finance,Property-Casualty Insurers
HALO,"Halozyme Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HBK,"Hamilton Bancorp, Inc.",Finance,Savings Institutions
HLNE,Hamilton Lane Incorporated,Finance,Investment Managers
HJLI,"Hancock Jaffe Laboratories, Inc.",Health Care,Medical/Dental Instruments
HJLIW,"Hancock Jaffe Laboratories, Inc.",Health Care,Medical/Dental Instruments
HWC,Hancock Whitney Corporation,Finance,Major Banks
HWCPL,Hancock Whitney Corporation,Finance,Major Banks
HAFC,Hanmi Financial Corporation,Finance,Major Banks
HQCL,"Hanwha Q CELLS Co., Ltd. ",Technology,Semiconductors
HONE,"HarborOne Bancorp, Inc.",Finance,Major Banks
HLIT,Harmonic Inc.,Technology,Radio And Television Broadcasting And Communications Equipment
HFGIC,Hartford Funds NextShares Trust,n/a,n/a
HBIO,"Harvard Bioscience, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments
HCAP,Harvest Capital Credit Corporation,n/a,n/a
HCAPZ,Harvest Capital Credit Corporation,n/a,n/a
HAS,"Hasbro, Inc.",Consumer Non-Durables,Recreational Products/Toys
HA,"Hawaiian Holdings, Inc.",Transportation,Air Freight/Delivery Services
